"ID"	"Estado"	"Periodo"	"Año"	"Género"	 "Edad" 	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
51762	fugado	2019-4	2019	M	 37 	1856414	Bogotá	Traslado de AFP	Porvenir	1	SI
51763	fugado	2019-5	2019	F	 35 	1299552	Bogotá	Traslado de AFP	Porvenir	1	No
51764	fugado	2019-6	2019	M	 39 	1833898	Bogotá	Traslado de AFP	Porvenir	4	SI
51765	fugado	2019-7	2019	F	 33 	1570409	Medellín	Traslado de AFP	Porvenir	4	No
51766	fugado	2019-8	2019	M	 39 	1382364	Cartagena	Traslado de AFP	Porvenir	4	SI
51767	fugado	2019-9	2019	M	 30 	1366047	Medellín	Traslado de AFP	Porvenir	4	SI
51768	fugado	2019-10	2019	F	 38 	1577468	Bogotá	Traslado de AFP	Porvenir	2	SI
51769	fugado	2019-11	2019	F	 35 	4761375	Bogotá	Traslado de AFP	Skandia	1	SI
51770	fugado	2019-12	2019	F	 39 	1747625	Bucaramanga	Traslado de AFP	Porvenir	1	SI
51771	fugado	2019-1	2019	F	 30 	1823856	Bucaramanga	Traslado de AFP	Porvenir	4	SI
51772	fugado	2019-2	2019	F	 40 	7414433	Cali	Traslado de AFP	Skandia	2	SI
51773	fugado	2019-11	2019	F	 38 	4783422	Bogotá	Traslado de AFP	Skandia	4	SI
51774	fugado	2019-12	2019	F	 31 	1695697	Bogotá	Traslado de AFP	Porvenir	4	SI
51775	fugado	2019-1	2019	F	 28 	1171382	Cartagena	Vinculación Inicial	Primer Trabajo	3	SI
51776	fugado	2019-2	2019	M	 31 	1323157	Bogotá	Traslado de AFP	Porvenir	3	SI
51777	fugado	2019-3	2019	F	 32 	4775583	Bogotá	Traslado de AFP	Skandia	4	SI
51778	fugado	2019-4	2019	F	 32 	1584130	Bogotá	Traslado de AFP	Porvenir	1	SI
51779	fugado	2019-5	2019	F	 36 	5883199	Bogotá	Traslado de AFP	Skandia	2	No
51780	fugado	2019-6	2019	F	 37 	1459797	Bogotá	Traslado de AFP	Porvenir	1	SI
51781	fugado	2019-7	2019	M	 27 	1706716	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51782	fugado	2019-8	2019	F	 30 	1624674	Bogotá	Traslado de AFP	Porvenir	1	No
51783	fugado	2019-9	2019	M	 38 	6550500	Bogotá	Traslado de AFP	Skandia	2	SI
51784	fugado	2019-10	2019	F	 28 	1206106	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51785	fugado	2019-11	2019	F	 40 	1662552	Bucaramanga	Traslado de AFP	Porvenir	1	SI
51786	fugado	2019-12	2019	F	 32 	1361845	Bogotá	Traslado de AFP	Porvenir	3	SI
51787	fugado	2019-1	2019	F	 37 	1803486	Bogotá	Traslado de AFP	Porvenir	3	SI
51788	fugado	2019-2	2019	F	 32 	1410321	Bogotá	Traslado de AFP	Porvenir	3	SI
51789	fugado	2019-3	2019	F	 28 	1416743	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51790	fugado	2019-4	2019	F	 30 	1622050	Bogotá	Traslado de AFP	Porvenir	3	SI
51791	fugado	2019-5	2019	F	 36 	1538615	Cali	Traslado de AFP	Porvenir	1	SI
51792	fugado	2019-6	2019	M	 36 	1334830	Bogotá	Traslado de AFP	Porvenir	2	SI
51793	fugado	2019-7	2019	F	 30 	4939511	Bogotá	Traslado de AFP	Skandia	1	SI
51794	fugado	2019-8	2019	M	 32 	3403221	Bogotá	Traslado de AFP	Protección	3	No
51795	fugado	2019-9	2019	M	 36 	1624314	Bogotá	Traslado de AFP	Porvenir	2	SI
51796	fugado	2019-10	2019	M	 34 	1502168	Bogotá	Traslado de AFP	Porvenir	1	SI
51797	fugado	2019-11	2019	F	 32 	4654037	Cartagena	Traslado de AFP	Protección	4	SI
51798	fugado	2019-12	2019	F	 31 	6513251	Bogotá	Traslado de AFP	Skandia	1	SI
51799	fugado	2019-1	2019	F	 40 	1536086	Bogotá	Traslado de AFP	Porvenir	1	SI
51800	fugado	2019-2	2019	F	 34 	1845756	Bogotá	Traslado de AFP	Porvenir	3	No
51801	fugado	2019-3	2019	F	 40 	5952219	Bogotá	Traslado de AFP	Skandia	1	No
51802	fugado	2019-4	2019	F	 30 	1147823	Bucaramanga	Traslado de AFP	Porvenir	1	SI
51803	fugado	2019-5	2019	F	 40 	6907340	Bogotá	Traslado de AFP	Skandia	1	SI
51804	fugado	2019-6	2019	F	 30 	1218733	Cali	Vinculación Inicial	Primer Trabajo	1	SI
51805	fugado	2019-7	2019	M	 37 	1373630	Bogotá	Traslado de AFP	Porvenir	2	SI
51806	fugado	2019-8	2019	F	 30 	3521331	Bogotá	Traslado de AFP	Protección	3	SI
51807	fugado	2019-9	2019	F	 26 	1312558	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51808	fugado	2019-10	2019	F	 27 	1763183	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51809	fugado	2019-11	2019	F	 30 	3360682	Cartagena	Traslado de AFP	Protección	1	SI
51810	fugado	2019-12	2019	F	 30 	1273102	Bogotá	Traslado de AFP	Porvenir	3	SI
51811	fugado	2019-1	2019	F	 29 	1610736	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51812	fugado	2019-2	2019	M	 38 	1426358	Medellín	Traslado de AFP	Porvenir	3	SI
51813	fugado	2019-3	2019	F	 28 	1739438	Cali	Vinculación Inicial	Primer Trabajo	4	No
51814	fugado	2019-4	2019	F	 29 	1448709	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51815	fugado	2019-5	2019	F	 38 	1164392	Bogotá	Traslado de AFP	Porvenir	2	SI
51816	fugado	2019-6	2019	F	 30 	908526	Bogotá	Traslado de AFP	Porvenir	2	SI
51817	fugado	2019-7	2019	F	 32 	1532656	Bogotá	Traslado de AFP	Porvenir	3	SI
51818	fugado	2019-8	2019	F	 37 	1510897	Bogotá	Traslado de AFP	Porvenir	2	SI
51819	fugado	2019-9	2019	F	 35 	1221534	Bucaramanga	Traslado de AFP	Porvenir	4	SI
51820	fugado	2019-10	2019	M	 37 	1558453	Bogotá	Traslado de AFP	Porvenir	2	SI
51821	fugado	2019-11	2019	F	 30 	3342797	Bucaramanga	Traslado de AFP	Protección	3	SI
51822	fugado	2019-12	2019	F	 27 	1453731	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51823	fugado	2019-1	2019	F	 34 	1443735	Bogotá	Traslado de AFP	Porvenir	4	SI
51824	fugado	2019-2	2019	F	 40 	4825855	Barranquilla	Traslado de AFP	Protección	3	SI
51825	fugado	2019-3	2019	F	 29 	1415623	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51826	fugado	2019-4	2019	F	 27 	1607479	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51827	fugado	2019-5	2019	F	 27 	1155836	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51828	fugado	2019-6	2019	F	 27 	1452583	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51829	fugado	2019-7	2019	F	 34 	1410935	Bogotá	Traslado de AFP	Porvenir	4	SI
51830	fugado	2019-8	2019	F	 40 	1091718	Cali	Traslado de AFP	Porvenir	2	SI
51831	fugado	2019-9	2019	F	 27 	1247788	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51832	fugado	2019-10	2019	F	 29 	1232376	Bucaramanga	Vinculación Inicial	Primer Trabajo	3	SI
51833	fugado	2019-11	2019	F	 36 	1615983	Bogotá	Traslado de AFP	Porvenir	4	SI
51834	fugado	2019-12	2019	F	 35 	1506152	Bogotá	Traslado de AFP	Porvenir	3	SI
51835	fugado	2019-1	2019	F	 27 	1406929	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51836	fugado	2019-2	2019	F	 29 	1753153	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51837	fugado	2019-3	2019	M	 28 	1560780	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51838	fugado	2019-4	2019	F	 40 	1909774	Bogotá	Traslado de AFP	Porvenir	4	SI
51839	fugado	2019-5	2019	F	 27 	1517800	Barranquilla	Vinculación Inicial	Primer Trabajo	4	SI
51840	fugado	2019-6	2019	F	 33 	1463178	Bogotá	Traslado de AFP	Porvenir	3	No
51841	fugado	2019-7	2019	F	 27 	1632421	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51842	fugado	2019-8	2019	F	 32 	3805290	Bogotá	Traslado de AFP	Protección	4	SI
51843	fugado	2019-9	2019	M	 25 	1714993	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51844	fugado	2019-10	2019	F	 39 	1495925	Bucaramanga	Traslado de AFP	Porvenir	3	SI
51845	fugado	2019-11	2019	F	 37 	5421678	Bogotá	Traslado de AFP	Skandia	1	SI
51846	fugado	2019-12	2019	F	 34 	1719428	Bogotá	Traslado de AFP	Porvenir	2	SI
51847	fugado	2019-1	2019	F	 29 	1773805	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51848	fugado	2019-2	2019	F	 32 	1544388	Bogotá	Traslado de AFP	Porvenir	2	SI
51849	fugado	2019-3	2019	F	 30 	1332010	Bogotá	Traslado de AFP	Porvenir	4	SI
51850	fugado	2019-4	2019	F	 27 	1619937	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51851	fugado	2019-5	2019	M	 35 	1242998	Bogotá	Traslado de AFP	Porvenir	3	SI
51852	fugado	2019-6	2019	F	 27 	1802834	Barranquilla	Vinculación Inicial	Primer Trabajo	4	SI
51853	fugado	2019-7	2019	F	 30 	1684173	Bogotá	Traslado de AFP	Porvenir	2	SI
51854	fugado	2019-8	2019	F	 35 	4866158	Bogotá	Traslado de AFP	Skandia	1	No
51855	fugado	2019-9	2019	F	 40 	1284421	Medellín	Traslado de AFP	Porvenir	3	SI
51856	fugado	2019-10	2019	F	 31 	1471182	Medellín	Traslado de AFP	Porvenir	1	No
51857	fugado	2019-11	2019	M	 34 	1233264	Barranquilla	Traslado de AFP	Porvenir	4	SI
51858	fugado	2019-12	2019	F	 35 	1555879	Bogotá	Traslado de AFP	Porvenir	3	No
51859	fugado	2019-1	2019	F	 30 	1379535	Bogotá	Traslado de AFP	Porvenir	3	SI
51860	fugado	2019-2	2019	M	 25 	1683225	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51861	fugado	2019-3	2019	F	 27 	1400864	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51862	fugado	2019-4	2019	F	 32 	1502382	Bogotá	Traslado de AFP	Porvenir	3	SI
51863	fugado	2019-5	2019	F	 29 	2112334	Barranquilla	Vinculación Inicial	Primer Trabajo	3	SI
51864	fugado	2019-6	2019	F	 35 	5345593	Bogotá	Traslado de AFP	Skandia	1	SI
51865	fugado	2019-7	2019	F	 35 	4971441	Bogotá	Traslado de AFP	Skandia	1	SI
51866	fugado	2019-8	2019	F	 39 	1493729	Bogotá	Traslado de AFP	Porvenir	3	SI
51867	fugado	2019-9	2019	F	 36 	1695932	Bogotá	Traslado de AFP	Porvenir	1	No
51868	fugado	2019-10	2019	F	 29 	1930020	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51869	fugado	2019-11	2019	F	 38 	1488838	Bucaramanga	Traslado de AFP	Porvenir	3	SI
51870	fugado	2019-12	2019	F	 39 	1772254	Cartagena	Traslado de AFP	Porvenir	3	SI
51871	fugado	2019-1	2019	F	 30 	6646745	Medellín	Traslado de AFP	Skandia	2	SI
51872	fugado	2019-2	2019	M	 30 	1822719	Cali	Traslado de AFP	Porvenir	3	SI
51873	fugado	2019-3	2019	M	 40 	3668945	Bogotá	Traslado de AFP	Protección	1	SI
51874	fugado	2019-4	2019	M	 26 	1600293	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
51875	fugado	2019-5	2019	F	 32 	1396825	Bogotá	Traslado de AFP	Porvenir	3	SI
51876	fugado	2019-6	2019	F	 38 	1489370	Bogotá	Traslado de AFP	Porvenir	3	SI
51877	fugado	2019-7	2019	F	 36 	6848773	Bogotá	Traslado de AFP	Skandia	3	SI
51878	fugado	2019-8	2019	F	 39 	1596968	Bogotá	Traslado de AFP	Porvenir	1	SI
51879	fugado	2019-9	2019	F	 33 	1521704	Bogotá	Traslado de AFP	Porvenir	2	SI
51880	fugado	2019-10	2019	M	 36 	4673625	Bucaramanga	Traslado de AFP	Protección	2	SI
51881	fugado	2019-11	2019	F	 34 	4513547	Bogotá	Traslado de AFP	Protección	3	SI
51882	fugado	2019-12	2019	F	 30 	3400111	Barranquilla	Traslado de AFP	Protección	4	SI
51883	fugado	2019-1	2019	F	 38 	1100197	Cali	Traslado de AFP	Porvenir	3	SI
51884	fugado	2019-2	2019	F	 34 	3064342	Bogotá	Traslado de AFP	Protección	3	SI
51885	fugado	2019-3	2019	F	 36 	1412854	Bogotá	Traslado de AFP	Porvenir	4	SI
51886	fugado	2019-4	2019	F	 40 	1699851	Bogotá	Traslado de AFP	Porvenir	4	SI
51887	fugado	2019-5	2019	F	 36 	1327945	Bogotá	Traslado de AFP	Porvenir	1	SI
51888	fugado	2019-6	2019	F	 30 	1610589	Cali	Traslado de AFP	Porvenir	3	SI
51889	fugado	2019-7	2019	F	 35 	1612734	Bogotá	Traslado de AFP	Porvenir	2	SI
51890	fugado	2019-8	2019	F	 40 	1455607	Bogotá	Traslado de AFP	Porvenir	3	SI
51891	fugado	2019-9	2019	F	 32 	6420117	Bogotá	Traslado de AFP	Skandia	3	SI
51892	fugado	2019-10	2019	F	 27 	1614320	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51893	fugado	2019-11	2019	F	 38 	1623206	Medellín	Traslado de AFP	Porvenir	4	SI
51894	fugado	2019-12	2019	F	 40 	1236264	Bogotá	Traslado de AFP	Porvenir	4	No
51895	fugado	2019-1	2019	M	 26 	1129361	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51896	fugado	2019-2	2019	F	 35 	1770435	Bogotá	Traslado de AFP	Porvenir	1	SI
51897	fugado	2019-3	2019	F	 33 	1087740	Bogotá	Traslado de AFP	Porvenir	4	SI
51898	fugado	2019-4	2019	F	 30 	1617209	Barranquilla	Vinculación Inicial	Primer Trabajo	4	SI
51899	fugado	2019-5	2019	F	 37 	1708547	Bogotá	Traslado de AFP	Porvenir	3	No
51900	fugado	2019-6	2019	F	 27 	1434477	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51901	fugado	2019-7	2019	F	 40 	1293071	Bogotá	Traslado de AFP	Porvenir	4	SI
51902	fugado	2019-8	2019	F	 31 	1298156	Barranquilla	Traslado de AFP	Porvenir	2	SI
51903	fugado	2019-9	2019	F	 30 	1557647	Bogotá	Traslado de AFP	Porvenir	1	SI
51904	fugado	2019-10	2019	M	 25 	1382449	Cali	Vinculación Inicial	Primer Trabajo	2	SI
51905	fugado	2019-11	2019	M	 40 	950024	Bogotá	Traslado de AFP	Porvenir	4	SI
51906	fugado	2019-12	2019	M	 30 	5713503	Bogotá	Traslado de AFP	Skandia	1	SI
51907	fugado	2019-1	2019	M	 30 	1752825	Bogotá	Traslado de AFP	Porvenir	3	SI
51908	fugado	2019-2	2019	F	 38 	3465876	Bucaramanga	Traslado de AFP	Protección	1	SI
51909	fugado	2019-3	2019	F	 25 	1758149	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51910	fugado	2019-4	2019	F	 35 	1314397	Bogotá	Traslado de AFP	Porvenir	4	SI
51911	fugado	2019-5	2019	F	 30 	1242871	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51912	fugado	2019-6	2019	F	 29 	1683747	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51913	fugado	2019-7	2019	F	 31 	1626849	Barranquilla	Traslado de AFP	Porvenir	2	SI
51914	fugado	2019-8	2019	F	 32 	1555808	Bogotá	Traslado de AFP	Porvenir	1	SI
51915	fugado	2019-9	2019	F	 29 	1502882	Medellín	Vinculación Inicial	Primer Trabajo	2	SI
51916	fugado	2019-10	2019	F	 34 	4630865	Cali	Traslado de AFP	Protección	4	SI
51917	fugado	2019-11	2019	M	 33 	1536444	Bogotá	Traslado de AFP	Porvenir	2	SI
51918	fugado	2019-12	2019	F	 26 	1455915	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51919	fugado	2019-1	2019	F	 30 	3734171	Bogotá	Traslado de AFP	Protección	2	SI
51920	fugado	2019-2	2019	F	 36 	1574246	Bogotá	Traslado de AFP	Porvenir	1	SI
51921	fugado	2019-3	2019	F	 34 	5510571	Bogotá	Traslado de AFP	Skandia	1	SI
51922	fugado	2019-4	2019	F	 30 	1346632	Cartagena	Traslado de AFP	Porvenir	4	No
51923	fugado	2019-5	2019	F	 28 	1774851	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51924	fugado	2019-6	2019	F	 37 	6486823	Bogotá	Traslado de AFP	Skandia	4	SI
51925	fugado	2019-7	2019	F	 30 	1851795	Bogotá	Traslado de AFP	Porvenir	2	SI
51926	fugado	2019-8	2019	F	 40 	1877284	Bogotá	Traslado de AFP	Porvenir	1	SI
51927	fugado	2019-9	2019	F	 26 	1563487	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51928	fugado	2019-10	2019	F	 30 	5867838	Cali	Traslado de AFP	Skandia	2	SI
51929	fugado	2019-11	2019	F	 30 	1476583	Cali	Vinculación Inicial	Primer Trabajo	1	No
51930	fugado	2019-12	2019	F	 36 	1240266	Bucaramanga	Traslado de AFP	Porvenir	4	SI
51931	fugado	2019-1	2019	F	 40 	1634984	Cartagena	Traslado de AFP	Porvenir	4	SI
51932	fugado	2019-2	2019	F	 40 	1604959	Bogotá	Traslado de AFP	Porvenir	3	SI
51933	fugado	2019-3	2019	M	 33 	1476481	Bogotá	Traslado de AFP	Porvenir	3	SI
51934	fugado	2019-4	2019	F	 34 	1465459	Cali	Traslado de AFP	Porvenir	3	No
51935	fugado	2019-5	2019	F	 25 	1660532	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51936	fugado	2019-6	2019	F	 40 	1524849	Bogotá	Traslado de AFP	Porvenir	2	No
51937	fugado	2019-7	2019	F	 33 	1427948	Bogotá	Traslado de AFP	Porvenir	3	No
51938	fugado	2019-8	2019	F	 36 	2132640	Bogotá	Traslado de AFP	Porvenir	3	SI
51939	fugado	2019-9	2019	F	 32 	1417433	Bogotá	Traslado de AFP	Porvenir	4	SI
51940	fugado	2019-10	2019	M	 31 	1227701	Bogotá	Traslado de AFP	Porvenir	3	SI
51941	fugado	2019-11	2019	F	 38 	1585551	Cartagena	Traslado de AFP	Porvenir	3	SI
51942	fugado	2019-12	2019	F	 36 	1667097	Barranquilla	Traslado de AFP	Porvenir	2	SI
51943	fugado	2019-1	2019	F	 40 	3488679	Bogotá	Traslado de AFP	Protección	2	SI
51944	fugado	2019-2	2019	F	 37 	4837455	Cali	Traslado de AFP	Skandia	3	SI
51945	fugado	2019-3	2019	F	 32 	1868743	Bogotá	Traslado de AFP	Porvenir	4	SI
51946	fugado	2019-4	2019	F	 35 	1630723	Bogotá	Traslado de AFP	Porvenir	1	SI
51947	fugado	2019-5	2019	F	 30 	1478266	Bogotá	Traslado de AFP	Porvenir	3	SI
51948	fugado	2019-6	2019	F	 40 	1585404	Cali	Traslado de AFP	Porvenir	3	SI
51949	fugado	2019-7	2019	F	 35 	4989419	Medellín	Traslado de AFP	Skandia	2	SI
51950	fugado	2019-8	2019	F	 35 	1223025	Cali	Traslado de AFP	Porvenir	2	SI
51951	fugado	2019-9	2019	F	 30 	1442510	Cartagena	Traslado de AFP	Porvenir	4	SI
51952	fugado	2019-10	2019	M	 36 	1145099	Bogotá	Traslado de AFP	Porvenir	3	SI
51953	fugado	2019-11	2019	F	 32 	3673450	Bogotá	Traslado de AFP	Protección	3	SI
51954	fugado	2019-12	2019	F	 30 	1281276	Bogotá	Traslado de AFP	Porvenir	1	SI
51955	fugado	2019-1	2019	F	 30 	1419983	Medellín	Traslado de AFP	Porvenir	3	SI
51956	fugado	2019-2	2019	M	 25 	1156247	Bucaramanga	Vinculación Inicial	Primer Trabajo	3	SI
51957	fugado	2019-3	2019	M	 33 	1461361	Bogotá	Traslado de AFP	Porvenir	2	SI
51958	fugado	2019-4	2019	F	 27 	1688572	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
51959	fugado	2019-5	2019	F	 36 	6836583	Cali	Traslado de AFP	Skandia	3	SI
51960	fugado	2019-6	2019	F	 35 	1642748	Bogotá	Traslado de AFP	Porvenir	3	No
51961	fugado	2019-7	2019	F	 37 	1391732	Bogotá	Traslado de AFP	Porvenir	4	No
51962	fugado	2019-8	2019	M	 37 	1344511	Medellín	Traslado de AFP	Porvenir	4	SI
51963	fugado	2019-9	2019	F	 30 	1265792	Cali	Traslado de AFP	Porvenir	4	SI
51964	fugado	2019-10	2019	F	 27 	1695482	Barranquilla	Vinculación Inicial	Primer Trabajo	2	SI
51965	fugado	2019-11	2019	M	 36 	3800767	Cartagena	Traslado de AFP	Protección	1	SI
51966	fugado	2019-12	2019	F	 30 	1741693	Bucaramanga	Traslado de AFP	Porvenir	2	SI
51967	fugado	2019-1	2019	F	 32 	1337720	Bogotá	Traslado de AFP	Porvenir	4	SI
51968	fugado	2019-2	2019	F	 40 	1301991	Cali	Traslado de AFP	Porvenir	2	SI
51969	fugado	2019-3	2019	F	 36 	1636035	Bogotá	Traslado de AFP	Porvenir	1	SI
51970	fugado	2019-4	2019	M	 30 	1299294	Bogotá	Traslado de AFP	Porvenir	2	SI
51971	fugado	2019-5	2019	F	 31 	6716698	Cartagena	Traslado de AFP	Skandia	4	SI
51972	fugado	2019-6	2019	M	 37 	1509646	Bogotá	Traslado de AFP	Porvenir	1	SI
51973	fugado	2019-7	2019	F	 32 	6224458	Bucaramanga	Traslado de AFP	Skandia	4	SI
51974	fugado	2019-8	2019	F	 32 	1598749	Bogotá	Traslado de AFP	Porvenir	4	SI
51975	fugado	2019-9	2019	F	 25 	1811106	Medellín	Vinculación Inicial	Primer Trabajo	4	SI
51976	fugado	2019-10	2019	F	 30 	1381090	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
51977	fugado	2019-11	2019	M	 30 	1683883	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
51978	fugado	2019-12	2019	F	 30 	1649908	Bogotá	Traslado de AFP	Porvenir	3	SI
51979	fugado	2019-1	2019	F	 36 	1369277	Bucaramanga	Traslado de AFP	Porvenir	2	SI
51980	fugado	2019-2	2019	F	 26 	1251907	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
51981	fugado	2019-3	2019	F	 27 	1575020	Medellín	Vinculación Inicial	Primer Trabajo	1	No
51982	fugado	2019-4	2019	F	 32 	4791605	Bogotá	Traslado de AFP	Skandia	2	SI
51983	fugado	2019-5	2019	F	 40 	1748004	Bogotá	Traslado de AFP	Porvenir	2	SI
51984	fugado	2019-6	2019	F	 30 	1240468	Bogotá	Traslado de AFP	Porvenir	2	SI
51985	fugado	2019-7	2019	M	 35 	5198858	Bogotá	Traslado de AFP	Skandia	3	SI
51986	fugado	2019-8	2019	F	 32 	6138022	Bogotá	Traslado de AFP	Skandia	2	SI
51987	fugado	2019-9	2019	F	 27 	1675727	Bogotá	Vinculación Inicial	Primer Trabajo	1	No
51988	fugado	2019-10	2019	F	 36 	1577569	Bucaramanga	Traslado de AFP	Porvenir	2	SI
51989	fugado	2019-11	2019	F	 33 	1591990	Bogotá	Traslado de AFP	Porvenir	4	SI
51990	fugado	2019-12	2019	F	 30 	1595453	Bogotá	Traslado de AFP	Porvenir	1	SI
51991	fugado	2019-1	2019	M	 40 	6394781	Bogotá	Traslado de AFP	Skandia	2	SI
51992	fugado	2019-2	2019	F	 36 	1626098	Cartagena	Traslado de AFP	Porvenir	3	SI
51993	fugado	2019-3	2019	F	 34 	1332351	Bogotá	Traslado de AFP	Porvenir	1	SI
51994	fugado	2019-4	2019	M	 35 	1717975	Bogotá	Traslado de AFP	Porvenir	1	SI
51995	fugado	2019-5	2019	F	 30 	1442286	Bogotá	Traslado de AFP	Porvenir	3	SI
51996	fugado	2019-6	2019	F	 26 	1899730	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
51997	fugado	2019-7	2019	F	 39 	1365089	Bogotá	Traslado de AFP	Porvenir	2	SI
51998	fugado	2019-8	2019	F	 33 	6639614	Bogotá	Traslado de AFP	Skandia	1	SI
51999	fugado	2019-9	2019	F	 25 	1568735	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
52000	fugado	2019-10	2019	F	 35 	1310910	Bogotá	Traslado de AFP	Porvenir	4	SI
52001	fugado	2019-11	2019	F	 40 	3043099	Barranquilla	Traslado de AFP	Protección	2	SI
52002	fugado	2019-12	2019	M	 36 	6121005	Medellín	Traslado de AFP	Skandia	1	SI
52003	fugado	2019-1	2019	M	 40 	1236314	Bucaramanga	Traslado de AFP	Porvenir	1	SI
52004	fugado	2019-2	2019	F	 30 	1100891	Cali	Traslado de AFP	Porvenir	4	SI
52005	fugado	2019-3	2019	F	 40 	1309134	Cali	Traslado de AFP	Porvenir	4	SI
52006	fugado	2019-4	2019	F	 31 	1446956	Bogotá	Traslado de AFP	Porvenir	3	SI
52007	fugado	2019-5	2019	M	 33 	1418718	Bogotá	Traslado de AFP	Porvenir	4	SI
52008	fugado	2019-6	2019	F	 33 	1563409	Bogotá	Traslado de AFP	Porvenir	1	SI
52009	fugado	2019-7	2019	M	 34 	1705783	Bogotá	Traslado de AFP	Porvenir	2	SI
52010	fugado	2019-8	2019	F	 33 	1003265	Bogotá	Traslado de AFP	Porvenir	1	SI
52011	fugado	2019-9	2019	F	 30 	1567506	Bogotá	Traslado de AFP	Porvenir	2	SI
52012	fugado	2019-10	2019	M	 40 	1320925	Bogotá	Traslado de AFP	Porvenir	3	SI
52013	fugado	2019-11	2019	F	 32 	1789086	Bogotá	Traslado de AFP	Porvenir	3	SI
52014	fugado	2019-12	2019	F	 33 	7005661	Bogotá	Traslado de AFP	Skandia	2	No
52015	fugado	2019-1	2019	F	 33 	1641823	Bogotá	Traslado de AFP	Porvenir	4	SI
52016	fugado	2019-2	2019	F	 30 	1483019	Medellín	Traslado de AFP	Porvenir	4	SI
52017	fugado	2019-3	2019	F	 40 	1742983	Cartagena	Traslado de AFP	Porvenir	3	No
52018	fugado	2019-4	2019	F	 37 	6597657	Bucaramanga	Traslado de AFP	Skandia	4	SI
52019	fugado	2019-5	2019	F	 30 	1416652	Medellín	Traslado de AFP	Porvenir	4	SI
52020	fugado	2019-6	2019	F	 37 	1607765	Cali	Traslado de AFP	Porvenir	3	SI
52021	fugado	2019-7	2019	F	 25 	1716059	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
52022	fugado	2019-8	2019	F	 40 	5591306	Bogotá	Traslado de AFP	Skandia	1	SI
52023	fugado	2019-9	2019	M	 34 	5441391	Bogotá	Traslado de AFP	Skandia	4	SI
52024	fugado	2019-10	2019	F	 27 	1620081	Cali	Vinculación Inicial	Primer Trabajo	3	SI
52025	fugado	2019-11	2019	M	 33 	1412653	Cartagena	Traslado de AFP	Porvenir	1	SI
52026	fugado	2019-12	2019	M	 40 	5460050	Bogotá	Traslado de AFP	Skandia	3	SI
52027	fugado	2019-1	2019	F	 38 	3842672	Cali	Traslado de AFP	Protección	4	SI
52028	fugado	2019-2	2019	F	 36 	1540861	Bucaramanga	Traslado de AFP	Porvenir	3	SI
52029	fugado	2019-3	2019	F	 30 	1642644	Bogotá	Traslado de AFP	Porvenir	1	SI
52030	fugado	2019-4	2019	F	 30 	1439447	Bogotá	Traslado de AFP	Porvenir	3	SI
52031	fugado	2019-5	2019	F	 40 	1226095	Bogotá	Traslado de AFP	Porvenir	2	SI
